"year","economy","economycode","regionwb","pop_adult","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity","account_fin","account_mob","account","dig_account","borrowed","saved","receive_wages","receive_transfers","receive_pensions","receive_agriculture","merchantpay_dig","pay_utilities","domestic_remittances","anydigpayment","fin2","fin3","fin4","fin5","fin6","fin7","fin8","fin9a","fin9b","fin10","fin11_0","fin11_1","fin11_2","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin13_1","fin13a","fin13b","fin13c","fin13d","fin13e","fin13f","fin13f_1","fin14a","fin14b","fin14c","fin14d","fin14e","fin15","fin16","fin17a","fin17b","fin17c","fin17d","fin17e","fin17f","fin18","fin19","fin20","fin21","fin22a","fin22a_1","fin22b","fin22c","fin22d","fin22e","fin22f","fin22g","fin22h","fin23","fin24","fin24a","fin24b","fin24c","fin24d1","fin24d2","fin24d3","fin25e1","fin25e2","fin25e3","fin25e4","fin26a","fin26b","fin27","fh1","fin28","fh2","fin29","fh2a","fin30","fin31a","fin31b","fin31c","fin31d","fin32","fin33","fin34a","fin34b","fin34c","fin34d","fin35","fin36","fin36a","fin37","fin38","fin39a","fin39b","fin39c","fin39d","fin40","fin41","fin41a","fin42","fin43a","fin43b","fin43c","fin43d","fin44","fin45","internet_use","con1","con2a","con2b","con2c","con2d","con2e","con2f","con2g","con3","con4","con5","con6","con7","con8","con9","con10","con11","con12","con13","con14","con15","con16","con17","con18","con19","con20","con21","con22","con23","con24","con25","con26","con27","con28","con29","con30a","con30b","con30c","con30d","con30e","con30f","con30g","con30h","con31a","con31b","con31c","con31d","con31e","con31f","con31g","con31h","con32"
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,111210157,1.24359326237885,2,50,1,5,1,1,1,0,1,1,1,1,2,4,4,4,1,2,1,1,1,1,1,2,1,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,3,1,2,,2,2,,2,,2,,2,2,1,,,2,1,2,4,2,,,,1,1,2,,2,2,,1,1,2,,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,2,2,1,2,2,1,,1,1,1,,1,1,1,1,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,129791698,1.34002144142283,2,65,1,2,1,2,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,3,2,2,2,2,1,3,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,1,2,1,,,2,9,,6,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,8,0,1,,,,,,,,,,,,,,2,2,2,1,,2,,,8,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,2,1,2,2,2,2,1
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,151319462,0.966742177023891,1,28,2,2,2,2,1,0,1,0,1,0,4,4,4,4,0,4,3,0,1,2,1,2,2,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,1,5,1,1,1,2,2,2,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,2,1,1,1,2,,2,1,,1,1,3,,1,1,1,1,2,2,1,1,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,146580572,0.556018843481652,1,66,1,2,2,2,1,0,1,1,1,0,4,4,1,4,0,2,3,1,1,1,1,2,2,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,7,,5,2,,,,2,2,,4,2,2,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,1,1,2,,,1,1,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,1,2,,2,,,2,2,,1,2,,2,2,2,,,,,,,,,,,,,2,2,2,2,2,2,2,1,8
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,137086622,2.19763396640064,1,33,1,2,2,2,1,0,1,0,0,1,4,2,4,4,0,2,3,0,1,2,1,2,2,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,3,2,2,,2,2,,2,,2,,2,2,2,,,2,2,1,2,1,1,1,1,2,2,,4,2,2,,2,,2,,2,1,2,2,,1,2,,,,,,,,,1,2,2,2,1,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,2,1,2,1,2,,2,1,,1,1,3,,1,1,1,2,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,184293692,0.644266501145569,1,28,1,2,2,2,1,0,1,0,1,0,4,1,4,4,0,4,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,1,2,1,,,2,2,1,1,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,1,2,1,2,,,1,1,,2,,,,,,4,1,2,1,2,2,2,2,2,1,1,1,1,2,1,,,,,,,,,,,,,,,,,1,,2,1,3,,2,2,2,2,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,137790023,0.970630017078724,1,66,1,3,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,1,1,2,1,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,7,0,2,1,2,2,1,2,2,2,4,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,163120973,0.956858531419484,1,54,1,1,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,1,3,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,2,1,5,1,2,1,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,1,,2,2,,2,,,2,2,,2,2,,2,2,2,,,,,1,2,2,2,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,184502532,2.19763396640064,2,32,2,4,2,2,1,0,1,1,1,1,4,4,1,4,0,2,3,1,2,1,1,2,3,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2,2,2,,2,2,,2,,1,2,1,2,1,,,,4,1,2,1,1,2,2,2,2,,3,2,2,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,1,1,2,,,1,1,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,4,1,1,,2,2,1,1,2,2,,2,1,,4,1,4,,2,2,1,1,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,115451851,0.941577707908533,2,75,1,3,2,2,1,0,1,0,0,0,4,4,4,4,0,2,3,0,1,2,1,2,2,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,7,,5,1,2,2,2,2,2,,4,2,2,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,7,0,1,,,,,,,,,,,,,,2,2,1,2,,2,,,2,8,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,1,2,2,2,2,4
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,189865920,0.344218004093182,1,60,1,5,2,2,1,1,1,1,0,0,4,1,4,4,0,4,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,5,1,1,1,2,2,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,1,2,1,1,,,1,2,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,2,,1,,2,2,1,2,2,2,,2,2,1,2,1,2,,1,1,2,1,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,206731090,1.45011326553584,1,27,1,2,2,2,1,0,1,0,0,0,4,1,4,4,0,4,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,5,1,2,2,,,,,,,,,2,,2,,1,2,,,,,2,,,,,,,,,1,2,1,2,,,1,2,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,8,1,,1,,1,2,1,1,1,2,,2,1,,1,1,3,,1,1,2,8,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,123227721,1.10157022260402,1,70,1,4,2,2,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,1,2,2,,,2,2,3,3,1,2,2,,,,,,,,,2,,2,,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,1,2,,2,,,2,2,,1,2,,2,2,2,,,,,,,,,,,,,2,2,2,1,2,2,2,2,4
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,153869565,0.542696779708199,1,36,2,5,1,2,1,0,1,0,0,1,4,4,4,4,0,4,3,0,1,2,2,4,4,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,2,2,,2,,2,2,2,2,2,,,2,1,1,4,1,2,2,2,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,2,,2,1,1,1,1,1,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,167894499,1.93279219272024,2,34,1,4,1,1,1,0,1,0,1,1,2,4,4,4,0,4,2,0,1,2,2,3,3,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,3,2,2,,2,2,,2,,2,,2,2,2,,,1,2,2,2,1,1,2,2,2,2,,4,2,1,2,1,2,1,2,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,2,,2,1,,1,1,1,,1,1,1,1,1,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,166416809,1.80247524437114,2,25,1,1,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,6,1,3,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,2,2,2,,2,2,2,,,,,2,2,2,2,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,120797034,0.600095643997759,1,32,1,2,1,1,0,1,1,1,0,0,4,1,4,4,0,2,3,1,2,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,3,1,1,2,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,1,2,2,1,,,1,1,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,2,1,1,2,2,,2,2,1,3,1,4,,1,1,1,2,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,133818238,0.792880838401483,1,30,2,2,2,1,0,0,0,0,1,0,4,2,4,4,0,5,3,0,2,,,,,,,,,,2,2,2,2,2,2,1,1,3,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,2,2,5,1,2,2,,,,,,,,,2,,2,,2,3,,,,,2,,,,,,,,,1,2,2,2,1,,,,,2,,,,,,7,0,2,2,2,2,2,2,2,1,7,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,185877048,1.35309660995577,1,30,1,1,2,1,0,0,0,0,1,0,4,2,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,1,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,1,2,2,,,,2,1,4,1,2,2,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,1,2,2,2,1,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,8,1,2,,,2,2,,1,2,,2,2,1,8,1,8,,1,1,2,2,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,199128068,0.76121578006124,1,34,2,4,2,2,1,1,1,1,0,0,1,4,4,4,1,4,3,1,1,1,1,2,3,,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,2,2,1,1,2,2,2,2,1,3,,2,2,,2,,2,,2,2,,,,,1,2,1,2,,,2,1,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,1,4,,1,1,1,1,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,201996790,0.568698163001656,2,37,1,3,1,1,0,0,0,0,1,1,2,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,2,,2,2,1,,,2,5,1,5,1,2,2,,,,,,,,,2,,2,,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,2,,2,2,,2,1,,2,1,3,,1,2,1,2,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,193425614,1.21697597314663,2,68,2,1,2,2,1,0,1,0,0,0,4,4,4,4,0,2,2,0,2,2,1,2,1,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,3,2,1,2,2,2,2,2,,3,2,2,,1,2,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,1,2,,1,1,,1,1,1,,1,1,1,1,1,2,1,1,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,112117166,1.83143094507102,2,22,2,4,1,2,1,1,1,1,1,0,1,4,4,4,1,1,1,1,1,1,2,2,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,1,2,2,,,1,3,2,3,1,2,2,2,1,1,3,,1,1,3,1,1,1,1,2,1,1,1,,,1,2,1,2,,,1,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,1,2,2,1,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,135227394,1.54621847565384,1,17,2,1,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,1,1,1,1,1,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,1,1,2,2,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,1,2,,1,1,1,2,1,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,163158546,0.890907908486019,1,32,1,4,2,1,0,0,0,0,1,0,4,2,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,1,1,2,1,1,3,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,2,1,2,1,2,2,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,1,2,2,2,1,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,2,,2,1,,1,2,,2,1,1,2,2,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,181009270,0.781120133100494,1,46,1,4,2,2,0,0,0,0,1,0,4,4,4,4,0,4,2,0,2,,,,,,,,,,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,1,2,2,1,2,2,,,,,,,,,2,,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,2,,1,2,,2,1,,1,1,3,,1,1,2,1,1,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,185685079,0.81250841986903,2,52,1,1,1,1,1,0,1,0,0,0,4,1,4,4,0,2,3,1,2,2,1,2,2,,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,6,3,5,2,,,,2,2,,5,2,2,,2,,2,,2,1,2,2,,1,2,,,,,,,,,1,2,1,2,,,1,2,,2,,,,,,7,1,1,,,,,,,,,,,,,,1,,2,2,,1,,1,2,1,2,2,2,,1,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,114592004,0.843142335654517,2,46,1,2,2,1,1,0,1,0,1,0,4,1,4,4,0,2,3,1,2,2,1,2,2,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,2,2,1,,,,7,,5,2,,,,2,2,,4,2,2,,2,,2,,2,1,2,2,,1,2,,,,,,,,,1,2,1,2,,,1,1,,2,,,,,,4,0,2,1,2,2,2,2,1,2,1,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,137135365,0.374578999451828,1,65,1,5,2,2,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,1,2,1,2,1,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,1,2,2,,,,7,,1,1,2,1,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,2,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,1,1,2,8,2,2,1
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,124464580,1.47092551324426,1,16,2,1,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,2,2,2,2,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,1,2,,2,,1,,2,2,1,,,,7,,1,1,2,1,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,1,2,1,2,2,2,2,1,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,113986442,0.49790153446,1,61,1,2,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,1,3,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,5,1,1,2,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,1,,1,2,,2,,,2,2,,1,2,,2,2,2,,,,,2,2,2,2,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,158470414,0.629218958657353,1,38,3,5,1,2,1,1,1,1,0,1,1,4,4,4,1,4,1,1,1,1,1,2,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,2,2,,2,2,,2,2,2,,2,2,2,,,2,1,3,4,1,2,2,2,1,1,3,,1,1,3,1,2,1,1,1,2,,,,,1,1,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,6,1,1,,,,,,,,,,,,,,1,,1,2,,1,,1,1,1,1,2,2,,1,1,,2,1,4,,1,1,1,2,1,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,143047783,0.271048739699712,1,68,1,3,2,1,0,0,0,0,1,1,4,4,4,4,0,2,2,0,2,,,,,,,,,,2,1,2,2,3,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,2,,2,2,1,,,2,2,2,1,1,2,2,,,,,,,,,2,,1,2,1,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,1,,1,2,,1,,2,2,2,,1,1,2,2,2,2,,,,,2,2,2,2,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,146533707,1.306886658177,2,60,1,2,2,2,1,0,1,0,0,0,4,4,1,4,0,2,3,1,1,2,1,2,2,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,7,,1,2,,,,2,2,,4,2,2,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,1,1,2,,,1,2,,2,,,,,,3,0,1,,,,,,,,,,,,,,1,,1,1,,2,,,2,2,,1,2,,2,2,2,,,,,2,2,2,2,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,160999827,1.09628317091489,1,70,1,2,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,1,1,1,2,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,1,2,,1,2,,2,2,2,,,,,,,,,,,,,1,2,2,1,2,2,2,2,1
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,157095354,1.40142257756514,1,18,2,4,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,4,2,1,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,2,1,2,2,2,,2,1,,1,1,3,,1,2,1,2,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,201774248,1.04759478217616,2,65,1,4,1,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,1,2,1,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,3,1,1,1,2,2,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,2,1,2,2,2,,2,2,2,,,,,,,,,,,,,1,1,2,1,2,1,2,1,8
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,126515984,0.434459296345602,2,84,2,5,2,2,1,0,1,1,1,0,4,4,1,4,0,4,3,1,1,1,2,2,2,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,2,2,1,1,2,2,2,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,1,1,2,,,2,2,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,3,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,1,2,2,2,2,4
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,169420713,2.19763396640064,2,64,1,4,2,2,0,0,0,0,1,0,4,4,4,4,0,2,3,0,2,,,,,,,,,,2,1,2,2,2,2,1,2,1,,,,,,,,,,,,,,,,2,,2,,,,2,1,2,,2,,2,,2,2,2,,,1,5,1,2,1,2,2,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,2,,2,,,2,2,,1,2,,2,2,2,,,,,,,,,,,,,1,1,2,1,2,2,2,1,4
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,157258613,0.350492592662494,1,30,3,5,1,2,1,0,1,1,1,1,4,4,4,4,0,4,1,1,1,1,1,3,3,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,1,,2,2,2,,,,2,2,5,2,,,,2,2,,4,2,1,2,2,,1,1,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,1,2,2,1,,1,2,,2,1,1,1,1,1,2,1,1,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,198467612,0.666524999526296,1,38,1,3,2,1,0,0,0,0,1,0,4,4,4,4,0,2,3,0,2,,,,,,,,,,2,1,1,2,3,2,1,2,1,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,2,1,5,1,2,2,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,1,,2,2,,1,,1,8,2,,1,2,,2,2,2,,,,,2,2,2,1,1,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,185770666,0.632380110712955,1,28,2,3,2,1,0,0,0,0,1,0,4,4,4,4,0,4,2,0,2,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,1,2,1,,,,2,1,1,1,2,2,,,,,,,,,2,,1,2,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,2,,2,1,,2,1,2,,1,1,1,2,1,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,125533515,0.545526304695186,2,38,1,5,1,1,1,0,1,0,1,0,2,2,4,4,0,2,3,0,2,2,2,1,2,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,1,2,1,2,1,2,2,2,2,2,,1,2,2,,2,,2,,2,1,2,2,,1,1,2,2,2,1,,,,,1,2,2,2,1,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,2,,2,2,,2,2,1,4,1,4,,1,1,1,2,2,2,2,2,,,,,,,,,
